,psu_hh_idcode,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q11,Q14,Q17,Q18,Q19
18668,475_9_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18669,487_1_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18670,487_8_1,2,1,1,2.0,4.0,3.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18671,501_3_2,1,1,1,2.0,4.0,3.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18672,507_2_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18673,511_8_1,2,1,1,2.0,4.0,3.0,2.0,2.0,13.0,2.0,13.0,18.0,2.0
18674,569_2_1,1,1,1,2.0,4.0,3.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18675,586_1_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18676,681_9_2,1,1,1,5.0,4.0,6.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18677,714_5_2,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18678,721_1_5,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18679,727_3_2,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18680,748_1_1,1,1,1,5.0,4.0,6.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18681,752_11_2,1,1,1,2.0,4.0,3.0,2.0,2.0,13.0,2.0,13.0,18.0,2.0
18682,753_6_1,1,1,1,2.0,4.0,3.0,2.0,2.0,13.0,2.0,13.0,18.0,2.0
18683,757_7_1,1,1,1,2.0,4.0,3.0,2.0,2.0,13.0,2.0,13.0,18.0,2.0
18684,768_6_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18685,804_6_1,1,1,1,5.0,4.0,6.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18686,807_9_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18687,819_4_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18688,43_3_1,1,1,1,5.0,5.0,6.0,0.0,2.0,13.0,2.0,13.0,19.0,2.0
18689,203_2_2,1,1,1,5.0,5.0,6.0,0.0,2.0,13.0,2.0,13.0,19.0,2.0
18690,208_9_1,1,1,1,5.0,5.0,6.0,0.0,2.0,13.0,2.0,13.0,19.0,2.0
18691,263_3_1,1,1,1,5.0,5.0,6.0,0.0,2.0,13.0,2.0,13.0,19.0,2.0
18692,481_8_1,1,1,1,5.0,5.0,6.0,0.0,2.0,13.0,2.0,13.0,19.0,2.0
18693,806_5_1,1,1,1,5.0,5.0,6.0,0.0,2.0,13.0,2.0,13.0,19.0,2.0
18694,808_1_1,1,1,1,5.0,5.0,6.0,1.0,2.0,13.0,2.0,13.0,19.0,2.0
18695,178_8_1,1,1,1,6.0,4.0,9.0,1.0,2.0,13.0,2.0,13.0,22.0,2.0
18696,249_5_2,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18697,310_10_2,1,1,1,6.0,4.0,9.0,2.0,2.0,13.0,2.0,13.0,22.0,2.0
18698,320_6_2,1,1,1,6.0,4.0,9.0,2.0,2.0,13.0,2.0,13.0,22.0,2.0
18699,381_6_1,1,1,1,6.0,4.0,9.0,2.0,2.0,13.0,2.0,13.0,22.0,2.0
18700,427_3_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18701,628_1_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18702,675_5_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18703,709_2_2,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18704,791_9_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18705,809_5_1,1,1,1,6.0,4.0,9.0,1.0,2.0,13.0,2.0,13.0,22.0,2.0
18706,824_4_2,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18707,830_12_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18708,225_7_1,1,1,1,6.0,5.0,9.0,0.0,2.0,13.0,2.0,13.0,23.0,2.0
18709,338_7_1,1,1,1,6.0,5.0,9.0,2.0,2.0,13.0,2.0,13.0,23.0,2.0
18710,723_4_1,1,1,1,6.0,5.0,9.0,0.0,2.0,13.0,2.0,13.0,23.0,2.0
18711,376_5_1,1,1,1,6.0,6.0,9.0,0.0,2.0,13.0,2.0,13.0,24.0,2.0
18712,821_3_1,1,1,1,6.0,6.0,9.0,0.0,2.0,13.0,2.0,13.0,24.0,2.0
18713,18_8_6,1,1,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18714,36_7_1,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18715,65_1_2,2,1,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18716,83_8_2,1,1,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18717,119_5_2,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18718,216_7_2,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18719,279_4_1,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18720,294_9_1,1,1,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18721,339_4_7,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18722,353_1_2,2,3,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18723,415_8_2,3,3,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18724,458_5_1,1,1,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18725,564_9_2,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18726,665_3_2,2,1,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18727,754_7_5,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18728,58_8_1,1,1,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,11.0,2.0
18729,128_6_1,1,1,1,1.0,5.0,1.0,0.0,2.0,13.0,2.0,13.0,11.0,2.0
18730,13_3_1,1,2,1,1.0,6.0,1.0,4.0,2.0,13.0,2.0,13.0,12.0,2.0
18731,142_6_2,2,2,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18732,147_3_1,1,1,1,1.0,7.0,2.0,1.0,2.0,13.0,2.0,13.0,13.0,2.0
18733,216_1_2,2,2,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18734,220_2_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18735,324_7_2,1,1,1,1.0,7.0,2.0,3.0,2.0,13.0,2.0,13.0,13.0,2.0
18736,327_8_5,1,1,1,1.0,7.0,2.0,1.0,2.0,13.0,2.0,13.0,13.0,2.0
18737,327_9_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18738,331_9_1,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18739,508_6_1,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18740,537_2_2,1,2,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18741,558_3_2,2,2,1,1.0,7.0,2.0,3.0,2.0,13.0,2.0,13.0,13.0,2.0
18742,567_1_1,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18743,567_1_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18744,644_6_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18745,686_1_1,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18746,737_5_1,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18747,743_11_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18748,826_5_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18749,8_7_2,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18750,16_4_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18751,21_4_1,2,2,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18752,28_6_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18753,39_2_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18754,51_8_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18755,70_5_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18756,81_3_5,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18757,94_2_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18758,119_2_1,2,2,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18759,125_7_2,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18760,139_6_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18761,162_3_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18762,164_4_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18763,195_9_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18764,199_5_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18765,207_3_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18766,223_4_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18767,224_6_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18768,232_4_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18769,238_2_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18770,288_7_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18771,291_4_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18772,293_12_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18773,293_12_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18774,308_2_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18775,321_3_2,1,1,1,1.0,8.0,2.0,2.0,2.0,12.0,2.0,13.0,14.0,2.0
18776,322_5_2,2,1,1,1.0,8.0,2.0,2.0,2.0,12.0,2.0,13.0,14.0,2.0
18777,326_5_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18778,330_7_1,1,1,1,1.0,8.0,2.0,0.0,2.0,2.0,2.0,13.0,14.0,2.0
18779,333_7_2,1,1,1,1.0,8.0,2.0,3.0,2.0,13.0,2.0,13.0,14.0,2.0
18780,345_1_2,2,2,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18781,360_7_2,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18782,406_6_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18783,452_5_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18784,459_11_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18785,468_4_1,2,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18786,469_2_1,2,2,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18787,474_3_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18788,474_3_2,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18789,476_3_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18790,482_7_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18791,483_1_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18792,485_8_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18793,488_6_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18794,554_9_2,2,2,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18795,564_8_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18796,582_3_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18797,585_1_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18798,596_6_2,2,2,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18799,621_7_2,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18800,650_2_2,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18801,650_3_2,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18802,658_7_2,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18803,659_2_2,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18804,665_7_2,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18805,678_5_1,2,2,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18806,699_1_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18807,707_1_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18808,728_1_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18809,747_6_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18810,769_6_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18811,817_9_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18812,702_10_2,1,1,1,2.0,2.0,2.0,0.0,2.0,13.0,2.0,13.0,15.0,2.0
18813,37_1_2,1,2,1,4.0,2.0,5.0,1.0,2.0,13.0,2.0,13.0,16.0,2.0
18814,123_4_3,1,1,1,4.0,2.0,5.0,0.0,2.0,13.0,2.0,13.0,16.0,2.0
18815,203_3_1,1,1,1,3.0,2.0,4.0,0.0,2.0,13.0,2.0,13.0,16.0,2.0
18816,337_2_1,1,1,1,4.0,2.0,5.0,0.0,2.0,13.0,2.0,13.0,16.0,2.0
18817,711_2_1,1,1,1,3.0,2.0,4.0,0.0,2.0,13.0,2.0,13.0,16.0,2.0
18818,765_8_2,1,1,1,4.0,2.0,5.0,0.0,2.0,13.0,2.0,13.0,16.0,2.0
18819,833_5_1,1,1,1,3.0,2.0,4.0,0.0,2.0,13.0,2.0,13.0,16.0,2.0
18820,67_8_2,1,1,1,4.0,3.0,5.0,3.0,2.0,13.0,2.0,13.0,17.0,2.0
18821,6_3_1,1,1,1,2.0,4.0,3.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18822,19_4_1,2,1,1,2.0,4.0,3.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18823,40_5_1,1,1,1,2.0,4.0,3.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18824,60_4_2,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18825,76_8_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18826,78_8_2,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18827,113_9_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18828,203_4_2,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18829,203_7_2,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18830,234_3_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18831,292_7_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18832,299_10_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18833,304_5_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18834,314_3_1,1,1,1,2.0,4.0,3.0,3.0,2.0,13.0,2.0,13.0,18.0,2.0
18835,314_7_2,1,1,1,2.0,4.0,3.0,2.0,2.0,13.0,2.0,13.0,18.0,2.0
18836,343_9_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18837,466_4_1,1,1,1,2.0,4.0,3.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18838,487_5_2,1,1,1,2.0,4.0,3.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18839,576_8_1,1,1,1,2.0,4.0,3.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18840,616_2_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18841,620_5_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18842,625_6_3,2,2,1,2.0,4.0,3.0,1.0,2.0,13.0,2.0,13.0,18.0,2.0
18843,643_6_5,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18844,652_3_2,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18845,667_6_1,1,1,1,2.0,4.0,3.0,0.0,2.0,2.0,2.0,13.0,18.0,2.0
18846,670_4_2,2,2,1,2.0,4.0,3.0,2.0,2.0,13.0,2.0,13.0,18.0,2.0
18847,710_12_2,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18848,721_6_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18849,750_11_1,1,1,1,2.0,4.0,3.0,0.0,2.0,13.0,2.0,13.0,18.0,2.0
18850,203_7_1,1,1,1,5.0,5.0,6.0,0.0,2.0,13.0,2.0,13.0,19.0,2.0
18851,249_8_1,1,1,1,5.0,5.0,6.0,0.0,2.0,13.0,2.0,13.0,19.0,2.0
18852,62_7_2,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18853,214_5_2,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18854,236_4_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18855,286_4_1,1,1,1,6.0,4.0,9.0,2.0,2.0,13.0,2.0,13.0,22.0,2.0
18856,304_3_1,1,1,1,6.0,4.0,9.0,3.0,2.0,13.0,2.0,13.0,22.0,2.0
18857,406_3_1,1,1,1,6.0,4.0,9.0,1.0,2.0,13.0,2.0,13.0,22.0,2.0
18858,472_9_1,1,1,1,6.0,4.0,9.0,1.0,2.0,13.0,2.0,13.0,22.0,2.0
18859,545_6_2,1,1,1,6.0,4.0,9.0,2.0,2.0,13.0,2.0,13.0,22.0,2.0
18860,548_5_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18861,590_5_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18862,685_7_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18863,746_3_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18864,807_8_1,1,1,1,6.0,4.0,9.0,0.0,2.0,13.0,2.0,13.0,22.0,2.0
18865,256_11_1,1,1,1,8.0,2.0,10.0,0.0,2.0,13.0,2.0,13.0,24.0,2.0
18866,730_2_2,1,1,1,6.0,6.0,9.0,0.0,2.0,13.0,2.0,13.0,24.0,2.0
18867,758_4_1,1,1,1,6.0,6.0,9.0,3.0,2.0,13.0,2.0,13.0,24.0,2.0
18868,441_6_2,2,2,1,1.0,2.0,0.0,1.0,2.0,13.0,2.0,13.0,7.0,2.0
18869,15_10_2,2,2,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18870,31_3_2,2,2,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18871,41_6_2,2,2,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18872,147_6_2,1,1,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18873,159_5_2,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18874,159_8_2,2,2,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18875,189_4_1,1,1,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18876,216_5_2,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18877,278_2_1,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18878,287_3_1,1,1,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18879,291_8_1,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18880,343_7_2,1,1,1,1.0,4.0,1.0,0.0,2.0,2.0,2.0,13.0,10.0,2.0
18881,345_11_1,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18882,455_10_1,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18883,505_5_2,1,2,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18884,539_8_2,2,2,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18885,556_6_1,1,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18886,601_2_7,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18887,625_9_1,2,2,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18888,633_2_2,1,1,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,10.0,2.0
18889,691_8_5,2,2,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,10.0,2.0
18890,59_6_1,1,1,1,1.0,4.0,1.0,1.0,2.0,13.0,2.0,13.0,11.0,2.0
18891,126_2_1,1,1,1,1.0,5.0,1.0,0.0,2.0,13.0,2.0,13.0,11.0,2.0
18892,187_11_1,1,1,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,11.0,2.0
18893,309_2_1,1,1,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,11.0,2.0
18894,309_9_2,1,1,1,1.0,4.0,1.0,0.0,2.0,13.0,2.0,13.0,11.0,2.0
18895,327_6_2,1,1,1,1.0,5.0,1.0,0.0,2.0,13.0,2.0,13.0,11.0,2.0
18896,66_7_2,2,3,1,1.0,7.0,2.0,1.0,2.0,13.0,2.0,13.0,13.0,2.0
18897,157_8_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18898,189_4_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18899,212_1_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18900,226_5_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18901,303_8_1,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18902,327_11_1,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18903,351_4_1,2,2,1,1.0,7.0,2.0,1.0,2.0,13.0,2.0,13.0,13.0,2.0
18904,387_4_2,2,2,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18905,458_5_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18906,537_8_1,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18907,652_10_1,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18908,710_6_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18909,714_4_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18910,739_7_2,2,2,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18911,754_11_2,1,1,1,1.0,7.0,2.0,0.0,2.0,13.0,2.0,13.0,13.0,2.0
18912,9_8_2,2,2,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18913,13_9_2,1,1,1,1.0,8.0,2.0,4.0,2.0,13.0,2.0,13.0,14.0,2.0
18914,18_3_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18915,18_7_1,2,2,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18916,23_3_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18917,28_5_2,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18918,32_8_1,1,1,1,1.0,8.0,2.0,0.0,2.0,13.0,2.0,13.0,14.0,2.0
18919,78_3_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
18920,82_8_1,1,1,1,1.0,8.0,2.0,1.0,2.0,13.0,2.0,13.0,14.0,2.0
