psu_hh_idcode,hhid,rating_filled,q02,q03,q05,q09,q23,Q01,Q03,Q06,Q07,Q08,Q11,Q19
535_5_2,53505,5.0,1,4,41,0,1,1.0,1.0,3.0,0.0,1.0,,
535_5_3,53505,5.0,2,4,18,0,1,1.0,1.0,3.0,0.0,1.0,,
535_5_4,53505,5.0,2,4,16,0,1,1.0,1.0,2.0,0.0,1.0,,
535_7_2,53507,5.0,1,4,22,0,1,1.0,1.0,7.0,0.0,1.0,,
535_7_3,53507,5.0,2,12,77,0,0,2.0,1.0,1.0,1.0,2.0,13.0,2.0
535_10_2,53510,4.0,2,2,40,0,0,1.0,1.0,3.0,0.0,2.0,2.0,2.0
535_10_3,53510,4.0,2,4,2,0,2,,,,,,,
536_2_2,53602,4.0,2,2,47,0,0,1.0,1.0,3.0,1.0,2.0,13.0,2.0
536_2_3,53602,4.0,2,4,18,0,2,1.0,1.0,2.0,0.0,1.0,,
536_2_4,53602,4.0,1,4,16,0,2,1.0,1.0,2.0,0.0,1.0,,
536_2_5,53602,4.0,1,4,13,0,2,1.0,1.0,1.0,0.0,1.0,,
536_6_2,53606,6.0,2,2,56,0,0,1.0,1.0,3.0,1.0,2.0,13.0,2.0
536_6_3,53606,6.0,1,4,30,0,2,1.0,1.0,3.0,1.0,2.0,13.0,2.0
536_6_4,53606,6.0,1,4,25,0,2,1.0,1.0,3.0,1.0,2.0,13.0,2.0
536_6_5,53606,6.0,2,4,19,0,2,1.0,1.0,3.0,0.0,1.0,,
536_8_2,53608,7.0,2,2,44,0,0,1.0,1.0,9.0,1.0,2.0,13.0,2.0
536_8_3,53608,7.0,2,4,21,0,2,1.0,1.0,3.0,0.0,1.0,,
536_8_4,53608,7.0,2,4,19,0,2,1.0,1.0,3.0,0.0,1.0,,
536_8_5,53608,7.0,2,4,15,0,2,1.0,1.0,2.0,0.0,1.0,,
537_1_2,53701,6.0,2,2,53,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
537_2_2,53702,3.0,2,2,61,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
537_4_2,53704,5.0,2,2,50,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
537_4_3,53704,5.0,2,4,20,0,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0
537_4_4,53704,5.0,2,4,18,0,2,1.0,1.0,3.0,2.0,2.0,1.0,1.0
537_4_5,53704,5.0,2,4,8,0,2,1.0,1.0,0.0,2.0,1.0,,
537_5_2,53705,2.0,2,2,54,0,0,1.0,1.0,1.0,0.0,2.0,13.0,2.0
537_5_3,53705,2.0,1,4,24,0,2,3.0,2.0,,,,,
537_5_4,53705,2.0,2,9,26,0,0,1.0,1.0,3.0,1.0,2.0,13.0,2.0
537_5_5,53705,2.0,1,5,2,0,2,,,,,,,
537_6_2,53706,8.0,2,2,37,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
537_6_3,53706,8.0,1,4,18,0,2,1.0,1.0,3.0,1.0,1.0,,
537_6_4,53706,8.0,1,4,15,0,2,1.0,1.0,2.0,1.0,1.0,,
537_7_2,53707,5.0,2,2,49,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
537_7_3,53707,5.0,1,4,22,0,2,1.0,1.0,2.0,1.0,2.0,13.0,2.0
537_7_4,53707,5.0,2,4,16,0,2,1.0,1.0,2.0,1.0,1.0,,
537_8_2,53708,8.0,2,2,57,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
538_1_2,53801,6.0,2,2,43,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
538_1_3,53801,6.0,1,4,16,0,2,1.0,1.0,2.0,0.0,2.0,2.0,1.0
538_1_4,53801,6.0,2,7,80,0,0,3.0,2.0,,,,,
538_2_2,53802,6.0,2,2,41,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
538_2_3,53802,6.0,1,4,19,0,2,1.0,1.0,2.0,2.0,2.0,13.0,1.0
538_2_4,53802,6.0,1,4,17,0,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0
538_5_2,53805,6.0,2,4,18,0,1,1.0,1.0,3.0,2.0,1.0,,
538_5_3,53805,6.0,1,4,16,0,1,1.0,1.0,2.0,2.0,1.0,,
538_7_2,53807,4.0,2,2,49,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
538_7_3,53807,4.0,1,4,26,0,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0
538_7_4,53807,4.0,1,4,24,0,2,1.0,1.0,2.0,1.0,2.0,4.0,2.0
538_8_2,53808,7.0,2,2,54,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
538_8_3,53808,7.0,1,4,23,0,2,1.0,1.0,3.0,2.0,2.0,2.0,2.0
538_8_4,53808,7.0,2,4,21,0,2,1.0,1.0,3.0,2.0,1.0,,
539_1_2,53901,8.0,2,2,53,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
539_1_4,53901,8.0,2,9,21,0,0,1.0,1.0,3.0,2.0,2.0,12.0,2.0
539_1_5,53901,8.0,2,5,2,0,2,,,,,,,
539_3_2,53903,7.0,2,2,51,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
539_3_4,53903,7.0,1,4,25,4,2,1.0,1.0,3.0,1.0,2.0,1.0,2.0
539_3_5,53903,7.0,2,9,16,0,0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
539_4_2,53904,7.0,2,2,45,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
539_4_4,53904,7.0,2,4,14,0,2,1.0,1.0,1.0,1.0,1.0,,
539_5_2,53905,7.0,2,2,49,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
539_5_3,53905,7.0,1,4,17,3,2,1.0,1.0,2.0,1.0,1.0,,
539_6_2,53906,7.0,2,2,37,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
539_6_3,53906,7.0,1,4,17,0,2,1.0,1.0,2.0,1.0,2.0,1.0,1.0
539_6_4,53906,7.0,2,4,15,0,2,1.0,1.0,2.0,2.0,1.0,,
539_7_2,53907,8.0,2,2,33,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
539_7_3,53907,8.0,2,4,9,0,2,1.0,1.0,0.0,2.0,1.0,,
539_7_4,53907,8.0,1,4,7,0,2,1.0,1.0,0.0,2.0,1.0,,
539_8_3,53908,6.0,1,4,43,0,2,1.0,1.0,2.0,0.0,2.0,13.0,2.0
539_8_4,53908,6.0,2,9,41,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
539_8_5,53908,6.0,1,5,17,5,2,1.0,1.0,2.0,2.0,1.0,,
539_8_6,53908,6.0,2,5,13,0,2,1.0,1.0,1.0,2.0,1.0,,
539_8_7,53908,6.0,1,5,8,0,2,1.0,1.0,0.0,2.0,1.0,,
539_8_8,53908,6.0,2,5,4,0,2,,,,,,,
539_9_2,53909,7.0,2,2,33,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
539_9_3,53909,7.0,1,4,12,0,2,1.0,1.0,1.0,2.0,1.0,,
539_9_4,53909,7.0,1,4,9,0,2,1.0,1.0,0.0,2.0,1.0,,
539_9_5,53909,7.0,1,4,7,0,2,1.0,1.0,0.0,2.0,1.0,,1.0
540_1_2,54001,1.0,2,2,26,0,0,1.0,1.0,3.0,2.0,2.0,13.0,2.0
540_1_3,54001,1.0,2,4,7,0,2,1.0,1.0,0.0,0.0,1.0,,
540_1_4,54001,1.0,1,4,3,0,2,,,,,,,
540_1_5,54001,1.0,2,4,0,0,2,,,,,,,
540_3_1,54003,3.0,1,1,41,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
540_3_3,54003,3.0,2,4,17,0,2,1.0,1.0,2.0,3.0,1.0,,
540_3_4,54003,3.0,2,4,6,0,2,2.0,2.0,,,,,
540_4_2,54004,7.0,2,2,55,0,0,1.0,1.0,9.0,0.0,2.0,13.0,2.0
540_4_3,54004,7.0,1,4,27,0,1,1.0,1.0,9.0,0.0,2.0,13.0,2.0
540_4_4,54004,7.0,2,9,25,0,0,1.0,1.0,9.0,0.0,2.0,13.0,2.0
540_5_2,54005,3.0,2,2,24,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
540_6_2,54006,5.0,2,2,40,0,0,1.0,1.0,9.0,0.0,2.0,13.0,2.0
540_6_3,54006,5.0,2,4,18,0,2,1.0,1.0,3.0,2.0,1.0,,
540_6_4,54006,5.0,2,4,14,0,2,1.0,1.0,1.0,0.0,1.0,,
540_6_5,54006,5.0,1,4,8,0,2,1.0,1.0,0.0,0.0,1.0,,
540_7_2,54007,3.0,2,2,79,0,0,2.0,1.0,2.0,0.0,2.0,13.0,2.0
540_7_3,54007,3.0,1,4,45,0,2,1.0,1.0,3.0,0.0,2.0,13.0,2.0
540_7_4,54007,3.0,2,9,38,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
540_7_5,54007,3.0,1,5,14,0,2,1.0,1.0,1.0,0.0,1.0,,
540_8_2,54008,2.0,2,2,34,0,0,1.0,1.0,2.0,2.0,2.0,13.0,2.0
540_8_3,54008,2.0,1,4,10,0,2,1.0,1.0,0.0,2.0,1.0,,
540_8_4,54008,2.0,2,4,12,0,2,1.0,1.0,1.0,2.0,1.0,,
541_1_2,54101,2.0,2,2,33,0,0,1.0,1.0,9.0,3.0,2.0,13.0,2.0
541_1_3,54101,2.0,2,4,4,0,2,,,,,,,
541_2_2,54102,5.0,2,2,60,0,0,2.0,1.0,2.0,0.0,2.0,13.0,2.0
541_3_1,54103,6.0,1,1,80,0,0,2.0,1.0,3.0,0.0,2.0,13.0,2.0
541_3_2,54103,6.0,2,2,68,0,0,2.0,1.0,2.0,0.0,2.0,13.0,2.0
541_4_2,54104,5.0,2,2,53,0,0,1.0,1.0,9.0,1.0,2.0,13.0,2.0
541_4_3,54104,5.0,2,4,17,0,2,1.0,1.0,2.0,2.0,1.0,,
541_5_2,54105,4.0,2,2,27,0,0,1.0,1.0,9.0,2.0,2.0,13.0,2.0
541_7_2,54107,2.0,2,2,49,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
541_8_2,54108,3.0,2,2,45,0,0,1.0,1.0,9.0,3.0,2.0,13.0,2.0
541_8_3,54108,3.0,2,4,21,0,2,1.0,1.0,7.0,2.0,1.0,,
541_8_4,54108,3.0,2,4,17,0,2,1.0,1.0,2.0,1.0,1.0,,
542_1_2,54201,8.0,2,2,64,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
542_2_2,54202,1.0,2,2,35,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
542_2_3,54202,1.0,1,4,12,0,2,1.0,1.0,1.0,2.0,1.0,,
542_2_4,54202,1.0,2,4,5,0,2,,,,,,,
542_3_3,54203,7.0,1,4,25,0,2,1.0,1.0,7.0,2.0,2.0,1.0,2.0
542_3_4,54203,7.0,2,4,21,0,2,1.0,1.0,3.0,2.0,1.0,,
542_3_5,54203,7.0,2,4,16,0,2,1.0,1.0,2.0,2.0,1.0,,
542_5_2,54205,3.0,2,2,51,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
542_5_3,54205,3.0,1,4,22,0,2,1.0,1.0,2.0,1.0,2.0,13.0,2.0
542_5_4,54205,3.0,2,9,22,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
542_5_5,54205,3.0,1,5,1,0,2,,,,,,,
542_6_3,54206,7.0,1,4,15,0,2,1.0,1.0,1.0,2.0,1.0,,
542_6_4,54206,7.0,1,4,14,0,2,3.0,2.0,,,,,
542_6_5,54206,7.0,2,4,9,0,2,1.0,1.0,0.0,2.0,1.0,,
542_7_2,54207,6.0,2,2,49,0,0,1.0,1.0,3.0,1.0,2.0,13.0,2.0
542_7_3,54207,6.0,1,4,25,0,2,1.0,1.0,3.0,1.0,2.0,13.0,2.0
542_8_2,54208,2.0,2,2,52,0,0,1.0,1.0,3.0,1.0,2.0,13.0,2.0
542_8_3,54208,2.0,1,4,23,0,2,1.0,1.0,3.0,1.0,2.0,1.0,2.0
542_8_4,54208,2.0,1,4,21,0,2,1.0,1.0,3.0,1.0,2.0,1.0,2.0
542_8_5,54208,2.0,1,4,17,0,2,1.0,1.0,2.0,1.0,1.0,,
543_1_2,54301,3.0,2,2,76,0,0,2.0,1.0,1.0,0.0,2.0,13.0,2.0
543_3_2,54303,3.0,2,2,23,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
543_3_3,54303,3.0,2,4,0,0,2,,,,,,,
543_4_1,54304,3.0,1,1,70,0,0,2.0,1.0,1.0,0.0,2.0,13.0,2.0
543_4_2,54304,3.0,2,2,57,0,0,2.0,1.0,1.0,0.0,2.0,13.0,2.0
543_5_2,54305,3.0,2,2,44,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
543_5_3,54305,3.0,1,4,23,0,2,1.0,1.0,2.0,0.0,2.0,13.0,2.0
543_5_4,54305,3.0,2,9,19,0,0,1.0,1.0,2.0,0.0,2.0,13.0,1.0
543_5_5,54305,3.0,1,4,19,0,2,1.0,1.0,2.0,0.0,2.0,13.0,1.0
543_5_6,54305,3.0,1,4,16,0,2,1.0,1.0,2.0,0.0,1.0,,
543_6_2,54306,3.0,2,2,48,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
543_6_3,54306,3.0,1,4,22,0,2,1.0,1.0,3.0,0.0,2.0,13.0,2.0
543_6_4,54306,3.0,1,4,20,0,2,1.0,1.0,3.0,0.0,2.0,13.0,2.0
543_6_5,54306,3.0,1,4,17,0,2,1.0,1.0,2.0,0.0,1.0,,
543_6_6,54306,3.0,1,4,15,0,2,1.0,1.0,2.0,0.0,1.0,,
543_6_7,54306,3.0,1,4,9,0,2,1.0,1.0,0.0,0.0,1.0,,
543_8_2,54308,2.0,2,2,59,0,0,2.0,1.0,1.0,0.0,2.0,13.0,2.0
543_8_3,54308,2.0,1,4,32,0,2,1.0,1.0,2.0,0.0,2.0,13.0,2.0
543_8_4,54308,2.0,2,4,20,0,2,1.0,1.0,2.0,0.0,2.0,13.0,2.0
543_8_5,54308,2.0,2,4,19,0,2,1.0,1.0,2.0,0.0,2.0,13.0,1.0
543_8_6,54308,2.0,1,4,17,0,2,1.0,1.0,2.0,0.0,1.0,,
544_1_2,54401,2.0,2,2,65,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
544_4_1,54404,2.0,1,1,55,0,1,1.0,1.0,3.0,3.0,2.0,2.0,2.0
544_4_3,54404,2.0,2,7,94,0,0,2.0,1.0,2.0,0.0,2.0,2.0,2.0
544_4_4,54404,2.0,1,4,22,0,2,1.0,1.0,9.0,3.0,2.0,2.0,2.0
544_5_2,54405,1.0,2,2,51,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
544_5_3,54405,1.0,1,4,21,0,2,1.0,1.0,3.0,3.0,2.0,1.0,2.0
544_5_4,54405,1.0,2,4,7,0,2,3.0,2.0,,,,,
544_6_2,54406,2.0,2,2,54,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
544_6_3,54406,2.0,1,4,26,0,2,1.0,1.0,3.0,3.0,2.0,1.0,2.0
544_7_2,54407,6.0,2,2,75,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
544_11_2,54411,2.0,2,2,40,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
544_11_3,54411,2.0,2,7,80,0,0,1.0,1.0,0.0,0.0,2.0,2.0,2.0
544_11_4,54411,2.0,1,4,22,9,2,1.0,1.0,3.0,3.0,1.0,,
544_11_5,54411,2.0,1,4,13,0,2,1.0,1.0,1.0,3.0,1.0,,
544_12_2,54412,4.0,2,2,69,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
544_12_3,54412,4.0,1,4,40,0,2,1.0,1.0,3.0,0.0,2.0,2.0,2.0
544_12_4,54412,4.0,2,9,30,0,0,1.0,1.0,3.0,0.0,2.0,2.0,2.0
544_12_5,54412,4.0,1,5,5,0,2,,,,,,,
544_12_6,54412,4.0,2,5,1,0,2,,,,,,,
545_1_1,54501,1.0,1,1,71,0,0,1.0,1.0,5.0,2.0,2.0,2.0,2.0
545_2_1,54502,2.0,1,1,49,0,0,1.0,1.0,3.0,3.0,2.0,2.0,2.0
545_2_3,54502,2.0,2,4,18,0,2,1.0,1.0,3.0,3.0,2.0,1.0,
545_2_4,54502,2.0,2,4,15,0,2,1.0,1.0,2.0,3.0,1.0,,
545_2_5,54502,2.0,2,4,13,0,2,1.0,1.0,1.0,3.0,1.0,,
545_3_2,54503,1.0,2,2,29,0,0,1.0,1.0,3.0,3.0,2.0,2.0,2.0
545_3_3,54503,1.0,2,4,9,0,2,1.0,1.0,0.0,3.0,1.0,,
545_3_4,54503,1.0,1,4,5,0,2,,,,,,,
545_3_5,54503,1.0,1,4,0,0,2,,,,,,,
545_5_2,54505,5.0,2,2,62,0,0,1.0,1.0,3.0,0.0,2.0,2.0,2.0
545_6_2,54506,4.0,2,2,61,0,0,1.0,1.0,9.0,2.0,2.0,13.0,2.0
545_6_3,54506,4.0,1,4,31,0,2,1.0,1.0,9.0,3.0,2.0,13.0,2.0
545_6_4,54506,4.0,2,9,27,0,0,1.0,1.0,9.0,3.0,2.0,13.0,2.0
545_6_5,54506,4.0,1,5,0,0,2,,,,,,,
545_7_2,54507,4.0,2,2,37,0,0,1.0,1.0,9.0,3.0,1.0,,2.0
545_7_3,54507,4.0,2,4,11,0,2,1.0,1.0,1.0,3.0,1.0,,
545_7_4,54507,4.0,2,4,3,0,2,,,,,,,
546_1_1,54601,4.0,1,1,40,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
546_1_3,54601,4.0,2,4,20,9,2,1.0,1.0,3.0,2.0,1.0,,
546_1_4,54601,4.0,1,4,17,0,2,1.0,1.0,2.0,2.0,1.0,,
546_3_2,54603,4.0,2,2,35,0,0,1.0,1.0,3.0,3.0,2.0,2.0,2.0
546_3_3,54603,4.0,1,4,11,0,2,1.0,1.0,1.0,3.0,1.0,,
546_3_4,54603,4.0,2,4,6,0,2,1.0,1.0,0.0,3.0,1.0,,1.0
546_5_2,54605,3.0,2,2,48,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
546_5_3,54605,3.0,1,4,27,0,2,1.0,1.0,9.0,3.0,2.0,13.0,2.0
546_9_2,54609,3.0,2,2,71,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
546_9_3,54609,3.0,1,4,36,10,2,1.0,1.0,3.0,0.0,2.0,2.0,2.0
546_9_4,54609,3.0,2,9,26,10,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
546_10_1,54610,4.0,1,1,44,0,0,1.0,1.0,5.0,2.0,2.0,2.0,2.0
546_10_3,54610,4.0,2,4,19,9,2,1.0,1.0,3.0,3.0,1.0,,
546_10_4,54610,4.0,2,4,16,0,2,1.0,1.0,2.0,3.0,1.0,,
546_10_5,54610,4.0,2,4,13,0,2,1.0,1.0,1.0,3.0,1.0,,
547_1_2,54701,6.0,2,2,53,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
547_1_3,54701,6.0,1,4,23,0,2,1.0,1.0,3.0,2.0,2.0,2.0,2.0
547_2_1,54702,7.0,1,1,57,0,0,1.0,1.0,9.0,2.0,2.0,13.0,2.0
547_2_3,54702,7.0,2,4,17,0,2,1.0,1.0,2.0,2.0,1.0,,
547_3_2,54703,4.0,1,7,89,0,0,3.0,1.0,1.0,0.0,2.0,2.0,2.0
547_3_3,54703,4.0,2,4,6,0,1,2.0,1.0,0.0,3.0,1.0,,1.0
547_4_1,54704,4.0,1,1,34,0,0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
547_4_3,54704,4.0,2,4,7,0,2,2.0,1.0,0.0,3.0,1.0,,
547_4_4,54704,4.0,2,4,6,0,2,1.0,1.0,0.0,3.0,1.0,,1.0
547_6_2,54706,4.0,2,2,35,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
547_6_3,54706,4.0,2,4,13,0,2,1.0,1.0,1.0,3.0,1.0,,
547_6_4,54706,4.0,2,4,13,0,2,1.0,1.0,1.0,3.0,1.0,,
547_8_2,54708,3.0,2,2,61,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
547_9_1,54709,3.0,1,1,49,0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0
547_9_3,54709,3.0,1,4,12,0,2,1.0,1.0,1.0,3.0,1.0,,
547_9_4,54709,3.0,2,4,10,0,2,1.0,1.0,0.0,3.0,1.0,,
547_9_5,54709,3.0,2,7,76,0,0,2.0,1.0,2.0,0.0,2.0,2.0,2.0
548_1_2,54801,5.0,2,2,37,0,0,1.0,1.0,7.0,1.0,2.0,13.0,2.0
548_1_3,54801,5.0,2,4,7,0,2,1.0,1.0,0.0,4.0,1.0,,
548_1_4,54801,5.0,1,4,5,0,2,,,,,,,
548_3_2,54803,3.0,2,4,16,0,1,1.0,1.0,2.0,2.0,1.0,,
548_5_1,54805,8.0,1,1,61,0,0,1.0,1.0,9.0,0.0,2.0,13.0,2.0
548_5_3,54805,8.0,2,4,17,0,2,1.0,1.0,2.0,2.0,1.0,,
548_6_2,54806,4.0,2,2,41,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
548_6_3,54806,4.0,2,4,15,0,2,1.0,1.0,2.0,3.0,1.0,,
548_6_4,54806,4.0,2,4,13,0,2,1.0,1.0,1.0,3.0,1.0,,
548_8_1,54808,3.0,1,1,57,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
548_8_3,54808,3.0,2,4,22,0,2,1.0,1.0,9.0,3.0,2.0,13.0,2.0
548_11_2,54811,5.0,2,2,38,0,0,1.0,1.0,2.0,2.0,2.0,13.0,2.0
548_11_3,54811,5.0,1,4,18,0,2,1.0,1.0,3.0,3.0,1.0,,
548_11_4,54811,5.0,1,4,14,0,2,1.0,1.0,1.0,3.0,1.0,,
548_11_5,54811,5.0,2,7,84,0,0,2.0,1.0,2.0,0.0,2.0,13.0,2.0
549_1_2,54901,5.0,1,2,51,0,1,1.0,1.0,3.0,1.0,2.0,4.0,2.0
549_1_3,54901,5.0,1,4,21,0,2,1.0,1.0,3.0,2.0,2.0,4.0,2.0
549_1_4,54901,5.0,1,4,17,0,2,1.0,1.0,2.0,2.0,1.0,,
549_1_5,54901,5.0,2,12,83,0,0,2.0,1.0,2.0,0.0,2.0,14.0,2.0
549_4_2,54904,7.0,1,2,59,0,1,1.0,1.0,9.0,2.0,2.0,13.0,2.0
549_4_3,54904,7.0,2,12,84,0,0,2.0,1.0,1.0,0.0,2.0,2.0,2.0
549_6_1,54906,6.0,1,1,71,0,0,1.0,1.0,9.0,2.0,2.0,13.0,2.0
549_9_2,54909,4.0,1,2,54,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
549_9_3,54909,4.0,2,4,24,0,2,1.0,1.0,9.0,2.0,2.0,13.0,2.0
550_1_2,55001,4.0,2,2,62,0,0,2.0,1.0,2.0,0.0,2.0,2.0,2.0
550_2_1,55002,4.0,1,1,32,0,2,1.0,1.0,9.0,2.0,2.0,13.0,2.0
550_2_3,55002,4.0,2,7,53,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
550_3_1,55003,4.0,1,1,47,0,0,1.0,1.0,9.0,2.0,2.0,2.0,2.0
550_3_3,55003,4.0,2,4,11,0,2,1.0,1.0,1.0,3.0,1.0,,
550_4_1,55004,3.0,1,1,48,0,1,1.0,1.0,2.0,0.0,2.0,2.0,2.0
550_4_3,55004,3.0,1,4,17,0,2,1.0,1.0,2.0,2.0,1.0,,
550_4_4,55004,3.0,1,4,9,0,2,1.0,1.0,0.0,2.0,1.0,,
550_4_5,55004,3.0,2,7,80,0,0,2.0,1.0,1.0,0.0,2.0,2.0,2.0
550_6_1,55006,7.0,1,1,56,0,0,1.0,1.0,3.0,0.0,2.0,2.0,2.0
550_6_3,55006,7.0,1,4,27,0,2,1.0,1.0,3.0,3.0,1.0,,
550_6_4,55006,7.0,1,4,21,0,2,1.0,1.0,3.0,3.0,1.0,,
550_8_1,55008,3.0,1,1,52,0,0,1.0,1.0,3.0,0.0,2.0,2.0,2.0
550_8_2,55008,3.0,2,2,46,0,0,1.0,1.0,3.0,0.0,2.0,2.0,2.0
551_1_2,55101,1.0,2,2,35,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
551_1_3,55101,1.0,2,4,12,0,2,1.0,1.0,1.0,3.0,1.0,,
551_1_4,55101,1.0,2,4,6,0,2,1.0,1.0,0.0,3.0,1.0,,1.0
551_3_2,55103,2.0,2,2,53,0,0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
551_4_2,55104,3.0,2,2,57,0,0,1.0,1.0,5.0,2.0,2.0,2.0,2.0
551_4_4,55104,3.0,1,4,22,0,2,1.0,1.0,3.0,3.0,2.0,1.0,2.0
551_5_2,55105,4.0,2,2,70,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
551_6_2,55106,4.0,2,2,38,0,0,1.0,1.0,3.0,3.0,2.0,2.0,2.0
551_6_3,55106,4.0,1,4,18,0,2,1.0,1.0,3.0,3.0,1.0,,
551_6_4,55106,4.0,2,4,11,0,2,1.0,1.0,1.0,3.0,1.0,,
551_7_4,55107,3.0,1,4,21,0,2,1.0,1.0,3.0,3.0,2.0,1.0,2.0
551_8_2,55108,6.0,2,2,35,0,0,1.0,1.0,9.0,3.0,2.0,13.0,2.0
551_8_3,55108,6.0,2,4,12,0,2,1.0,1.0,1.0,3.0,1.0,,
551_8_4,55108,6.0,1,4,3,0,2,,,,,,,
551_9_2,55109,5.0,2,2,35,0,0,1.0,1.0,9.0,3.0,2.0,13.0,2.0
551_9_3,55109,5.0,2,4,8,0,2,1.0,1.0,0.0,3.0,1.0,,
551_9_4,55109,5.0,2,4,1,0,2,,,,,,,
552_1_1,55201,2.0,1,1,51,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
552_1_3,55201,2.0,2,4,21,0,2,1.0,1.0,3.0,0.0,1.0,,
552_3_2,55203,2.0,2,2,49,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
552_3_3,55203,2.0,1,4,21,0,2,1.0,1.0,3.0,2.0,2.0,4.0,2.0
552_4_1,55204,4.0,1,1,83,0,0,2.0,1.0,1.0,0.0,2.0,2.0,2.0
552_6_1,55206,4.0,1,1,53,0,0,1.0,1.0,3.0,2.0,2.0,4.0,2.0
552_6_3,55206,4.0,1,4,17,0,2,1.0,1.0,2.0,2.0,1.0,,
552_8_2,55208,4.0,2,2,51,0,0,1.0,1.0,3.0,2.0,2.0,2.0,2.0
552_8_3,55208,4.0,1,4,18,0,2,1.0,1.0,3.0,2.0,1.0,,
553_2_2,55302,2.0,2,2,48,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
553_2_3,55302,2.0,1,4,23,9,2,1.0,1.0,3.0,2.0,1.0,,
553_2_4,55302,2.0,2,4,20,0,2,1.0,1.0,3.0,2.0,2.0,1.0,2.0
553_3_1,55303,3.0,1,1,40,1,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
553_4_2,55304,6.0,2,2,59,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
553_5_2,55305,3.0,2,4,23,0,1,1.0,1.0,2.0,1.0,2.0,13.0,2.0
553_5_3,55305,3.0,1,4,20,0,1,1.0,1.0,2.0,1.0,2.0,13.0,2.0
553_7_2,55307,4.0,2,2,41,0,0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
553_7_3,55307,4.0,2,4,11,0,2,1.0,1.0,0.0,3.0,1.0,,
553_7_4,55307,4.0,2,4,8,0,2,1.0,1.0,0.0,3.0,1.0,,
553_7_5,55307,4.0,2,4,5,0,2,,,,,,,
